GROUP 1
GROUP 1
0x657927a7956af4aba0b7407c5af964360c592e46 <-> 0x5a5b0b1b8356fe2b32b24e3d7951960a72b9224f <-> 0x970e24aa00befcdf0ad09178312ff450016caf66 <-> 0x5da12c13488d373cbab53bd3613f334868d05d7d <-> 0x7bf97810d8cfac70d9b80d35b8e0aba85a003ac0 <-> 0x750c7675ed3245e29f75bbafb442eddac1b3ce90 <-> 0x9f1eb0d332bf02bb5f1178bf7daff2ca3025c354 <-> 0x572cf8182f765d4df265ad285d0da63c4f4f03e5 <-> 0x6c0e771c9cfbbd3fb7436306bdefe5ba348fb3f1 <-> 0x64d2ff3319b21c5b128de7203ee92eb95592280b <-> 0x7718db3286cd2b254b84a39310a1bc91c4bc03c4 <-> 0x94d701dceef07807ba86578404f9b73863fb0472 <-> 0x9edf548067391974986b76278da89ef028eb6721 <-> 0x7b48ec5459d78362aeb2a71ad48b1dd3ddb87c8a <-> 0x73e7d67dcfe473db29f19ff6dc34858ea5d3a8d2 <-> 0xa4d538dbbe0de5db49b7e339f62a54af0473f16b <-> 0x67f1295b56699862c4444ed4e7d68040297394ab <-> 0x597c818c0a0c97894cac517762c697b38229af77 <-> 0x7cfd86fab2dd3ef58dda08856da8a154615cb8c1 <-> 0x6d873829c6adcb7617d78a9d8626af005751b88c <-> 0x8fb2a2122b72c101f1086c9e0ac2d7bac98b4e1d <-> 0x99f37ca5dd15e5da17a122988fda54ab2a767cb0 <-> 0x7be5549740bad29e58410683fb222a8331b71cfb <-> 0x8712f5b6f04ee8515f970182549ace87e1be7c25 <-> 0x818182bb833556961a22d463d427db595c81e046 <-> 0x66419605e28803b0b7c3400d536db5853f7bd15b <-> 0x5e766f8391b4c6a19c65ef9f55ebbd9d68b8057a <-> 0x922008a118feff7fb017ee67eb3b02371e559999 <-> 0x9fd0e22a9fa3cfb77b46c47b0b5bf7fb2bd8d8a5
"hash: ""0xab36bcf3fd07c63498a4d61ef581d32ffd61a0141979f94749c6718d006dbe69"" from: ""0x5da12c13488d373cbab53bd3613f334868d05d7d"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9003821"""
"hash: ""0x6cacfbc942160ae9594d954b647ff135cc163111bdcace1af0f04a111a84f019"" from: ""0x7be5549740bad29e58410683fb222a8331b71cfb"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9034693"""
"hash: ""0x325fdfdcc2950a03904c35c5861fdc28c6083501d657c734b2ce99c8bd9c0575"" from: ""0x99f37ca5dd15e5da17a122988fda54ab2a767cb0"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9034705"""
"hash: ""0xa41e44d847e7730a62f11e60e68437d1fb2d9818ef56903a7ac86306d8db155b"" from: ""0x922008a118feff7fb017ee67eb3b02371e559999"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9117448"""
"hash: ""0xc185b75db9240299430cb6a0f7f32841963153dd9f88021740320459b67bb584"" from: ""0x7cfd86fab2dd3ef58dda08856da8a154615cb8c1"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9566138385"""
"hash: ""0x0b48c97352538e8b8fc75e0dde52c01097876fb80678fc50015fdf3252fc1500"" from: ""0x7cfd86fab2dd3ef58dda08856da8a154615cb8c1"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""0.9494393"""
"hash: ""0xbe0c2d778741047706a2b3815d99209edffe1a2f54317854e9363bcf3d89ee8c"" from: ""0x94d701dceef07807ba86578404f9b73863fb0472"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9047899"""
"hash: ""0x545a7c7c4f5e20e45c40180b03e00c6e123517791c2081d72f24a51b258df23d"" from: ""0x5a5b0b1b8356fe2b32b24e3d7951960a72b9224f"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9557629"""
"hash: ""0x89b286b58fd19c674217cc0a212909bfb74d9ffa6cfd596f2d15a45c0f4f0cb4"" from: ""0x7b48ec5459d78362aeb2a71ad48b1dd3ddb87c8a"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.8957935"""
"hash: ""0xed4c721034d5eae07476ddef675b5894c95d2aee99f6fd85c334338e3a8cf5f8"" from: ""0x8712f5b6f04ee8515f970182549ace87e1be7c25"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.8983452"""
"hash: ""0xfb8d42c7aaecdd97f56e2900456f46cea9e862bbaafae9420775ec9d42fe2454"" from: ""0x9f1eb0d332bf02bb5f1178bf7daff2ca3025c354"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9083289"""
"hash: ""0xd939e63c1f65aa7a2b74bd450d2707ec7c4b0fb76b7e403820e201eec7d933bd"" from: ""0x750c7675ed3245e29f75bbafb442eddac1b3ce90"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.8843016"""
"hash: ""0xcefc20371c00b96066ccfc4c364864c0fee53cb0fa973bdc78baf729781150e6"" from: ""0x8fb2a2122b72c101f1086c9e0ac2d7bac98b4e1d"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9082624"""
"hash: ""0x311e9f2fbf90296565031ed9901e54c521c9d931fa55b70a86fdaf39c45d0af0"" from: ""0x73e7d67dcfe473db29f19ff6dc34858ea5d3a8d2"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9080493"""
"hash: ""0xc2552e1fd5bda2b244c27da829f1a73a71e98db475f718dcb30859da6046d9cb"" from: ""0xa4d538dbbe0de5db49b7e339f62a54af0473f16b"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9034693"""
"hash: ""0x61b8060eba3566874edf8bebcb12a71e2c3e4c3540cca51b373e40ab11332bd9"" from: ""0x67f1295b56699862c4444ed4e7d68040297394ab"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9116926"""
"hash: ""0x85fd596527a66affa3643872a4aa68edc861df4bf3275eccf614e7ccadabf960"" from: ""0x6c0e771c9cfbbd3fb7436306bdefe5ba348fb3f1"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9087484"""
"hash: ""0xf56714cd78a12559e8472111a61fa9819bdde8e9361a5b59668ebce1dccaeb3e"" from: ""0x6d873829c6adcb7617d78a9d8626af005751b88c"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9557593"""
"hash: ""0x00c281838f1e61e25ebfa8bab4c0350f64e8bb97c4a92115577ab54af36a83ed"" from: ""0x5e766f8391b4c6a19c65ef9f55ebbd9d68b8057a"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9559088"""
"hash: ""0x2335f27565a567280cda8e57add87fdb814b50ee9f219fdc486721e0298e50ec"" from: ""0x597c818c0a0c97894cac517762c697b38229af77"" to: ""0x970e24aa00befcdf0ad09178312ff450016caf66"" tokenSymbol: ""GLMR"" value: ""1.9557617"""
