GROUP 1,GROUP 2,GROUP 3,GROUP 4,GROUP 5,GROUP 6,GROUP 7,GROUP 8,GROUP 9,GROUP 10,GROUP 11,GROUP 12
GROUP 1,GROUP 2,GROUP 3,GROUP 4,GROUP 5,GROUP 6,GROUP 7,GROUP 8,GROUP 9,GROUP 10,GROUP 11,GROUP 12
0x0ea00e4bba682b9d1f61b363b6ed15dcd3d8764c <-> 0x4fbfa26782426f0726aef9efbf756d1845b98d37 <-> 0xb94fa6419f7a64a23da156600dba562d6d50d6f4 <-> 0x65dc6cff37b6b90c0637638fec172e19781f208d <-> 0xeda141813c0d41ff58feffdf4210ae43ae2f4780 <-> 0x2f8a75e0a73e5f3de49e749deb802aa3e84ad378 <-> 0x019aab29288077b86da1e66edc97426f24924e57 <-> 0x905712052bf45b8f9540a5234e81a3732f59f5cc <-> 0xaa4d566ad2869ee214bfdb9a869c5b567db6a8db <-> 0x1f7e41ee56b85fbdde5708dbee70c54592fc5feb <-> 0xfd6011b842841e1d21af5e2f916d1c655e84cf60 <-> 0x2e2b60962738d2ee0007cf2c4df2a592bb527149 <-> 0x423e36405d5da38675ab8445acb2dfd4ddb050af <-> 0xc0814450fcacb5e2f4e795b79f439f30ff341c5f <-> 0x240d5a7de097f1894993abd0b97721a022ed7af6 <-> 0xb81462500428c7077a0dc3bdd54bb0e3dc27dd01 <-> 0x7cadc114c73d659a17f96552bc3961ecc2f5d6ab <-> 0xb36186f0d918c85c2d9d31fb2c33f57052c12b94 <-> 0xb7564c664378f960702093673afe39d908c049eb <-> 0x05096a104f21c18051be1d004ae6ddce931a0f5e,0xd95bf4e0e8a682389be9efbff865cef2a76e5b31 <-> 0xae4991f2e7c5e1a410a9767aa8e031ceff3dde17 <-> 0xda14090f30c88244402dca03dacb5aa136fa92cf <-> 0x3f0c468a4656432fbcc65794894c766f919aeffd <-> 0xe681d79133947a421bcab3e631cc42d30460af54 <-> 0x313b960672ea47e2f16d14dfb5d29356b9040f2a <-> 0x6f901fc9e41ec98afa2a6adb45b8e56d26cfe750 <-> 0x8fc6003daded7aeef374ec36030d7770fe41ca3b <-> 0x03bd67adee119b12ccc7c463d1e9e9ced9997dde <-> 0x38a1452507d3725d0f42a16151c79c04a8d4fbde <-> 0x864f13b8cf6290b72fc8641e6975a42889bd407b <-> 0x2da9d737f79a65ec30be5cb58dcf2e901d8f8ea1 <-> 0xaad778b4da1860f8c3aeb05e7ee020a2039c5367,0x3ded7774389465aa7726c2637b071ca0aaab3736 <-> 0xb3ce6f6e9e04ede2ffcb0aef66b67fb8229bc49f <-> 0x5103b934428b827fe46f9e13a4a4376f1b9571f8 <-> 0x08f49b73e8b4f222fba2b7ba2ddfbd1cd38666b7 <-> 0xb9f5c0eff922195c7bc8dab6c0e93b44f1e40044 <-> 0x7aff1baa3c1b82f49191f14de679d7f8bf5be34c <-> 0x9eb513dbe03949aff60d0313fed742dc454cc406 <-> 0xa896ea6bfe88a6fc0965ea58a4723f69010afc24 <-> 0x99986d5a0ee679e239f43456b260e4c30cb5dff5 <-> 0x9b1ee1f9b494ace690bc5661cfbd2e78ef94b46f <-> 0x989684a6bb7bc4781ab95f4c5eda48ea06401d8e,0x28490898850a8628ee4d5889d8e21cc0058d58c4 <-> 0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86 <-> 0x8c2e4c5f20b0a0cce314aad725a390e254577bd0 <-> 0x4b881b87ee88754e0023957aad7bf9e4d2fe0d96 <-> 0x0b60e20d5c85b8bef8a2549978c520cb48c89662 <-> 0x4cb780fd3286f2d10199b61423d1c804bd2a5d2b <-> 0xf8881daa588563a25f07d49fef3b989dcec765b9 <-> 0x119460ecc4c538a02307e5d4f687bb83eddc5cf9 <-> 0xc24a95e478a06e66ec96d54a2a92c1ddc7d10b11 <-> 0x2911c43622e9939b6d1f0f677d92b4bd95acb90f <-> 0x5ee7e80e0c2ceb690c567aca7761c7118101c8af,0xf67a5363a5baa5cbc2aa15426210990cc0da71f8 <-> 0x81c36ea4be160fa742431a4196b577c03936ae0e <-> 0x82575ae22d638cfd895959d7909fd6fd368b9670 <-> 0x7cf71914779d76f01f50421481b681a15adca4fa <-> 0xb6b89fb2c95ee0903f57a8fd9721f6a705ddcf3c <-> 0xbc40673de7227ef249a32db7a9339aa361083cf9 <-> 0x4281d296855cdd1bb6aa649277085516ad2b981f <-> 0x14b7cd25f1be37f3ea68d253ab2d37a8ae0c7378 <-> 0x45c6364d789452eead53ddc0ebcb540622aaf77b <-> 0x7b397da5bd525aafc131107d47836304d65e446d <-> 0x0f7543accbe4980d8a97f94d4c4a2830ddb544d7 <-> 0x538bc2c4152a3a6fd4ed6353e9be22f56994539e <-> 0x390fce1cc23f8c212d876796b648d6897e524ada <-> 0x69675e5ebae37337d77759ebaa9ae110a22ecbd3 <-> 0x1b24f8e677438651f6e8b5c5883f7f90c264b7f6 <-> 0x38a9ec40b50c1cbf749d6e8b5f9e74c335f0425b <-> 0x5a166573c84d5a9e910cd08bec432d2333bec707,0xd02ce37882ed1760327acaa5831dbf6b4e681869 <-> 0x2577c5976cd6eea4f83c4abeefdb9c8a5e874f46 <-> 0xceee3115ee9ec10f2040ec3b4b42a6f4b8c5cb38 <-> 0xca00153fd03a5df873ab637883e970c22dfecfed <-> 0x6d205238cd78f5db27e5ee2966de2d9580a6ae88 <-> 0x2f84fca382b232058ce663d66a483dc82a9eada5 <-> 0xe5ef8212e86e6fe85b8b02ef5e119bff29ffd3d5 <-> 0x5d24ca5564d6dd6989c7d2a4534ff4305970e082 <-> 0x78641611300de9319536e9110c38850501e81d65 <-> 0xc46cf1232a52f911c6f304f7e4a37c3f4faeace7 <-> 0x107b5dccb860d8af74c12d32a4e1e17783f10442,0x6bda0404288459cdc35b95a0162636088dccbee8 <-> 0xa8bfcda34550ecb5009813b1ca828e85e7cf8edf <-> 0xceed5de12428369816cd22d1ba71463fc4c4c73e <-> 0x7467be2dc905d2aefe2068f3bc249f388c2b3456 <-> 0x92da9398d7fc1a9a005a730f2433f697215e75c1 <-> 0xe3b8681778882bdd121b51eada0de2b9088398df <-> 0x124ee858516114b5bc10e15a7da832fb87287af3 <-> 0xdcf411429b7c41c49409ddb14d87267ebdf74289 <-> 0xda8639ebade510607414fe396e98171280ee86f1 <-> 0x23db1258b7e83dee9120190cb452d621f4e29085 <-> 0x5f6777c4a4f6be1fb40702caabd06a660d56a42a <-> 0x3c7d5bb537abae440e0abe552342f422a4b1e6c1 <-> 0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0 <-> 0x8029c4c55afd6f0e93ec080c5041e7e62e21bceb <-> 0x6b9137bea4aa33b7d06c74b7678d88da889e0051 <-> 0x8b0a234b06c1472b39035d9449fab5dc1ff93c8d <-> 0x9f479ae664f0beda22c64e5f48a150a6f85acb77 <-> 0xbeb4d273c61cae9fb0d39ebd3cd6703d09292530,0x9bd7e2793639270ad694a0a540965b4593595e6c <-> 0x81754d2bbb367ca0951c7997254d568fab9adc43 <-> 0x9893d28843734bffd1450cde950a8d5a0476d7fd <-> 0xe4c49fbfb6783de50bfef9cba91f94d63ae40f44 <-> 0xf5f10e92fa31a37061bdc0b407d05aa8c9307d18 <-> 0x80048d1b4b3424ccf0b673ede1b76d122eba0335 <-> 0x8fe4f29eb2fc7168a139af45df409ceb0ed48b87 <-> 0xbe502d52e250d29865ae9ef024f586e23d93ba7f <-> 0xa1fa9e02c84b69e84f3818801f19db8da40d13d7 <-> 0x51336f4d75358b791a9697394b1698167ba3ae00 <-> 0xc985ba967b5bf8a03ab7fafcc8cc3fcb5f2c02f5 <-> 0x359bbfe98323cdcd6434afdbecceab23f4b795bb <-> 0x529d49e77c7c1f04be3b069252690491cf460851 <-> 0xe98303faef684c1b50803e42193dfb5a0fd2dbdc <-> 0xb95f79c0b8e82a9c317de22a1113459fd91d2ebe <-> 0xfd31bad358f19db784873ebd075dd68231f113c8 <-> 0x155dcc4cb82d050ebaf4bfe4ec4efe34787fd026 <-> 0xf35ca242b8d7971f3fa4c0e6670693c62ccbad1a <-> 0x4196e24ec64c4a3c48e2241559e271df01e0efc0 <-> 0x6b44733ad66a69f21101dfef67564abe42e843db <-> 0x16e7f78a60e166df986d1d51691caf22080caee2 <-> 0x2d2297393fda1c1828bb588e0cedf5b2728a90fc <-> 0xa5fd96e2baa75be1ff241af93be717f2d4217a59 <-> 0x9f2992fbe98ad9dc23f0c8322d761e8a6eeeb416 <-> 0xf2f78f7a1a5a6206cbc2a4ef1456d796624ed64d <-> 0x8e567e13e29883bccb589e151b0e05f4edb31f14 <-> 0xf69184c8d1dce31394f5ff434b838825bbdfe303 <-> 0xf2795b9fe4570f938b17893d4fa9063d69cc956f <-> 0x5b0d34a235f52b322f8345ec07c8210a633477cd <-> 0x984a3fcff86abc617fe99226088ea1a6dd2cc28c <-> 0x4b47dac90541190834883bd2f19f426dc2e14dcf <-> 0x7cfb45d33f17ecc8e139da5822c39a009fd963df <-> 0x625a39bbbccb13bd093e1a31952c68d184045780 <-> 0x6acca84d948fca2e81f1a46ba59fd45131530248 <-> 0x5a2abc5452bf69fc0a4d3ffbd60d9d71853ef385 <-> 0x9fc080feacc3c9c7620d2e0618d4c35433e6f626 <-> 0x9375cdd1a20b45b008108336f09f99c0783386eb <-> 0xd2af224464948360da414479703594f8d9d3a684 <-> 0x65a3916d25e5dfb664bb91a40bde4ea00dd9aa8b <-> 0xb81da70312638fb32fd9d4d0650908ef69d67328 <-> 0xfff542722f8160625a861106d0df6c84440c8fca <-> 0xdbad81023eb45873836cd33bd03f8401c75c9596 <-> 0x1c28b88684488697e09aedfe14a72fbcde300101 <-> 0x7321e634dcaec6b0f92a09f2e3bac53788e1856a <-> 0x88d77607f48212badd37f6275894027ee72d6345 <-> 0x3a71b260967c31410743ffaee658d1b392b9af7a <-> 0x3f7a2eb50b356410c3768a81b89af425721e0a45 <-> 0x21fb32c51094821390a77a46427e403cc3b5065d,0x724b5728e927f58e356cda73872a6704e6bdb03d <-> 0xfe9a5d062c59b478469e29ecdea3bf0651d25c43 <-> 0x9237b34a85ab33b5485ba760b496c53945114ccd <-> 0xd5a1f150a079c6cbb73a7bd585c7362efff13a5f <-> 0x193f6355dac06e9ecd2b2513942d7a5ddce275d5 <-> 0x64c8adbbe2ae94c57c9691c3c6546337940fe024 <-> 0xf9c68d2ba5946b433c6f7695b4b9308aa103a32d <-> 0x921a5245790e54cf8672009f134022461a974392 <-> 0x62a14d57f12b23e8e3acfd64c4dd65d30503e7fd <-> 0x86d87900cbc806cad9508bff9ba7f1a2f90f1ea8 <-> 0x9267821374562fda4ac8d29ffc3a0d465abe005a <-> 0x966e96091df6ce838aa4943e5367d0a5beb10781 <-> 0xd568d02b3b876ee2b4567dce2efb9d27379f0568 <-> 0xe081e5ae3a47956bde081f17586d4c17d1075bde <-> 0xa1b03896a698e2b5255a21ae5c3f22c14901517c <-> 0x94443aed6c67c4201e7eb46ade63d5cc40eb7fb9 <-> 0x96dea9ffeb2b5fd18b39cee640d7a758f97e5e61 <-> 0x889cb44823b35fc53dfc3a8b58a825beb6a737b5,0x4b2fcb7aecde88f8261627315e201300bd006901 <-> 0xf2db638eb69d2eeccb3583e60972ad52861c11a1 <-> 0x3fa0817839e94b4f851b84bcdd67866b333f78fa <-> 0x2acd347edda6a65554d0c3f40b3afb54f11c0c9c <-> 0x7dbaa2aaf660ee5278e1096fe3d0d5188cca32cb <-> 0x9ad436b7bb3b3818e966144bfc598c260c8de7c8 <-> 0x2ae650fb8f463bac26699a6b4744e5cda229fa68 <-> 0xb91e8c6d109802965af67950ec13d7bae8495408 <-> 0x5ae5d39b39e4a8d35550743001cf9cb350db2a0d <-> 0x5995fcff23f84bbb21a922658cfdcb366cf204e9,0xb891d133e2cd3adfbb2796ac66746953d04a3025 <-> 0xfc03b644fc2bd233698cebb899af8c9d7480d502 <-> 0xbf1388b119e5c6cb8e640dd58b7813577a451135 <-> 0x2cfc3058f6a80b178716a26dad6769d44d9942c7 <-> 0x3822ef2affb4c5241512a7487062ec505dd2e525 <-> 0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0 <-> 0xff88d7f9521b48aab1b70a931ba5d6837bdc31d7 <-> 0xc5acfb96b15770fe38eecdb3a962c0305f0cd00d <-> 0xf151240b6082515cbe0895a06ec31d3a0485a72b <-> 0x721c7fffe9ac426a028e616677811f755fa99eba,0xdd54714b3c388927aec6d9134621e35498e189d4 <-> 0x2df2d34eed59556e2929c5b5f1ef765203e9b6a1 <-> 0xfa462604423a11f0e02fc1d52bd931d38818e2db <-> 0xd145a9ee21534b48261efc37dad1b5d9188bde26 <-> 0x543af3018cfa6f325adc8a338268c5ac537de11f <-> 0xbdcdba2c0db86ae4518724ed84d27f98691001b3 <-> 0xd0cd7b6370c1939f84a0f47417f92f2112d99043 <-> 0xb8974789c5a2d734c722b42747a44e2116f7a0f3 <-> 0x4db164a19d5413d985f294c132a31d36b6a35d10 <-> 0xbbbbe1c7054b2e579c7e5b7017d2f86d3ecbefa4
"hash: ""0x4dae506a4d91eecfb22cb4a12da401b63a6fbdedfbf746fe16da2e4bb36de35b"" from: ""0xeda141813c0d41ff58feffdf4210ae43ae2f4780"" to: ""0xb81462500428c7077a0dc3bdd54bb0e3dc27dd01"" tokenSymbol: ""MOVR"" value: ""0.084025058""","hash: ""0x475d386206584a9b6ece7a4fc041fec06f293fb4518243475966a44c75972629"" from: ""0x864f13b8cf6290b72fc8641e6975a42889bd407b"" to: ""0x2da9d737f79a65ec30be5cb58dcf2e901d8f8ea1"" tokenSymbol: ""MOVR"" value: ""0.099895418""","hash: ""0xc763dced67c759495546f2102b313d695a53c0f078a7b3819060b451a7f76620"" from: ""0x989684a6bb7bc4781ab95f4c5eda48ea06401d8e"" to: ""0x3ded7774389465aa7726c2637b071ca0aaab3736"" tokenSymbol: ""MOVR"" value: ""0.09625876""","hash: ""0x3acfcb4b0519a13efd74a272be19553e04d765d816ba87a659ea11e044d5a84d"" from: ""0x28490898850a8628ee4d5889d8e21cc0058d58c4"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""MOVR"" value: ""5.4244272006e-05""","hash: ""0x004e46b4a00e394356d70641cb133dddf9945f176d90654c597652aad68aeb23"" from: ""0x14b7cd25f1be37f3ea68d253ab2d37a8ae0c7378"" to: ""0x538bc2c4152a3a6fd4ed6353e9be22f56994539e"" tokenSymbol: ""MOVR"" value: ""0.3""","hash: ""0x47783fb1c4a127f2ef2d3b1910679d6ccbf07691da22a2b7b5d6d28edd154d3d"" from: ""0x107b5dccb860d8af74c12d32a4e1e17783f10442"" to: ""0xceee3115ee9ec10f2040ec3b4b42a6f4b8c5cb38"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0xc667cf5cc606926d64d4954f9d97ed27ee5cd48b1576ff2948b665b6b05f5de5"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xdcf411429b7c41c49409ddb14d87267ebdf74289"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0x33add2fe860ef36d00bf299ba25b807051cba90eed57aefc96d8807719bf94d3"" from: ""0x6b44733ad66a69f21101dfef67564abe42e843db"" to: ""0xf69184c8d1dce31394f5ff434b838825bbdfe303"" tokenSymbol: ""MOVR"" value: ""0.061224601493372645""","hash: ""0x6a9a725d1fe3a14b85e5e1137b7efde10295924a6cf987ba7803c59330bca3c3"" from: ""0x62a14d57f12b23e8e3acfd64c4dd65d30503e7fd"" to: ""0xd568d02b3b876ee2b4567dce2efb9d27379f0568"" tokenSymbol: ""MOVR"" value: ""0.0481396""","hash: ""0xcdb9771dcd4a001e8ee9e1812d9c69382806fc42e59561346a4b6d561564ad7b"" from: ""0x5995fcff23f84bbb21a922658cfdcb366cf204e9"" to: ""0x2ae650fb8f463bac26699a6b4744e5cda229fa68"" tokenSymbol: ""MOVR"" value: ""0.02""","hash: ""0x4efce61017356586e4ec36f02743cba698760049e07e4682d6fb2c70d7b7417f"" from: ""0x721c7fffe9ac426a028e616677811f755fa99eba"" to: ""0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0"" tokenSymbol: ""MOVR"" value: ""0.010308124654633637""","hash: ""0x4e47b24b0701e7f9d10075e32a2353967d1942928cdd3bf2eda5a3bb809b4164"" from: ""0xdd54714b3c388927aec6d9134621e35498e189d4"" to: ""0xbdcdba2c0db86ae4518724ed84d27f98691001b3"" tokenSymbol: ""MOVR"" value: ""0.502760491"""
"hash: ""0x5abfe8fd5f255345f1ab13827be65f9acee0f9bfc05237edfd258f26ebfae163"" from: ""0xb81462500428c7077a0dc3bdd54bb0e3dc27dd01"" to: ""0x2f8a75e0a73e5f3de49e749deb802aa3e84ad378"" tokenSymbol: ""MOVR"" value: ""0.083760607""","hash: ""0x1128202a1977130e93708fafb95d5363447607ed9ec78deb666399a4bb6dc0d0"" from: ""0x2da9d737f79a65ec30be5cb58dcf2e901d8f8ea1"" to: ""0xe681d79133947a421bcab3e631cc42d30460af54"" tokenSymbol: ""MOVR"" value: ""0.099629607""","hash: ""0xc20428f9c3f0f6bcb7ee076a7563efbd50f8bebf38f0e3966edae3d30380faad"" from: ""0x3ded7774389465aa7726c2637b071ca0aaab3736"" to: ""0xa896ea6bfe88a6fc0965ea58a4723f69010afc24"" tokenSymbol: ""MOVR"" value: ""0.096""","hash: ""0x483c34b91543f2d8371ec4e24c3a4abbc51b00599593a5422f22c3ed68307c58"" from: ""0x5ee7e80e0c2ceb690c567aca7761c7118101c8af"" to: ""0x4b881b87ee88754e0023957aad7bf9e4d2fe0d96"" tokenSymbol: ""MOVR"" value: ""0.09""","hash: ""0x8188722baa61b25cd2a61953688aaf2a369cc3a3329c0d765963c9dbf6c85e88"" from: ""0x538bc2c4152a3a6fd4ed6353e9be22f56994539e"" to: ""0xbc40673de7227ef249a32db7a9339aa361083cf9"" tokenSymbol: ""MOVR"" value: ""0.29936243""","hash: ""0xe2fec0d5eb44640431e871b0ff83ef68d0cabd4f1dde4148b225f8ec5c89ae8c"" from: ""0x107b5dccb860d8af74c12d32a4e1e17783f10442"" to: ""0xd02ce37882ed1760327acaa5831dbf6b4e681869"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0x2889eb6768bdcb808bb4d0342b357f2a9807b1acd72df51fe01d69db9c507cad"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0x7467be2dc905d2aefe2068f3bc249f388c2b3456"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0xd9b640e7daefebd375f5b3b66b48cca35045a749b080be19c9ce568fd928695b"" from: ""0xf69184c8d1dce31394f5ff434b838825bbdfe303"" to: ""0xf2795b9fe4570f938b17893d4fa9063d69cc956f"" tokenSymbol: ""MOVR"" value: ""0.06117530349337264""","hash: ""0xda904891fb01344113d26b2d8eaeb5b35026324692c1233badbcc1c64ed0729f"" from: ""0xd568d02b3b876ee2b4567dce2efb9d27379f0568"" to: ""0xd5a1f150a079c6cbb73a7bd585c7362efff13a5f"" tokenSymbol: ""MOVR"" value: ""0.0475194""","hash: ""0xb8cb15617700911fe08a0c0de1c071b3f24db0b47c12776b5ffce0be4887bb2b"" from: ""0x5995fcff23f84bbb21a922658cfdcb366cf204e9"" to: ""0x7dbaa2aaf660ee5278e1096fe3d0d5188cca32cb"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0x65fc725e95c4c7039ad11cc6b9d6a6fa5afa12a4ad909494225762a8ce2b4a70"" from: ""0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0"" to: ""0x721c7fffe9ac426a028e616677811f755fa99eba"" tokenSymbol: ""MOVR"" value: ""0.010285812654633637""","hash: ""0xfe77ac766fda6e52cbf8e2d7305493f1ebceae95814dd4e4383a9c1883f33f6e"" from: ""0xbdcdba2c0db86ae4518724ed84d27f98691001b3"" to: ""0xd0cd7b6370c1939f84a0f47417f92f2112d99043"" tokenSymbol: ""MOVR"" value: ""0.502679195"""
"hash: ""0xe1ae904eb1bf8d8078361bc8338bf7b428a535f7890dc8a1031c9d15844bc2ca"" from: ""0x019aab29288077b86da1e66edc97426f24924e57"" to: ""0xb94fa6419f7a64a23da156600dba562d6d50d6f4"" tokenSymbol: ""MOVR"" value: ""0.081826239""","hash: ""0x10992d351ef2acff96f99c6cbb74dc8391ed686f72695cccfe6e6a7e70110b69"" from: ""0x8fc6003daded7aeef374ec36030d7770fe41ca3b"" to: ""0x864f13b8cf6290b72fc8641e6975a42889bd407b"" tokenSymbol: ""MOVR"" value: ""0.1""","hash: ""0x0f883dc50a29cac985603d613e5115bf1e07705cf7f865853c9a428b96ac80e3"" from: ""0xa896ea6bfe88a6fc0965ea58a4723f69010afc24"" to: ""0x3ded7774389465aa7726c2637b071ca0aaab3736"" tokenSymbol: ""MOVR"" value: ""0.09""","hash: ""0xb6190be9c1f4548a506396fe65640215d8328103907ca13b7d85b49271a6a06e"" from: ""0x4b881b87ee88754e0023957aad7bf9e4d2fe0d96"" to: ""0x0b60e20d5c85b8bef8a2549978c520cb48c89662"" tokenSymbol: ""MOVR"" value: ""0.03""","hash: ""0xe193fe5f86350bcf635c58dab5e7730ec61411c34ddfd6bd27408428f23425e7"" from: ""0x7b397da5bd525aafc131107d47836304d65e446d"" to: ""0x538bc2c4152a3a6fd4ed6353e9be22f56994539e"" tokenSymbol: ""MOVR"" value: ""0.2986723675""","hash: ""0xd9013142cf6fcc02b4e9cd961762b9c96672d62001cbf88cad028aa16af904f0"" from: ""0x107b5dccb860d8af74c12d32a4e1e17783f10442"" to: ""0x6d205238cd78f5db27e5ee2966de2d9580a6ae88"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0xad7525cb4c5e6dbf750ac2b5b5f4aedec4c253cd099a9e7c432eca61b7feb3ff"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0x7467be2dc905d2aefe2068f3bc249f388c2b3456"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0x3817a97c56928b36f38def84ca72aa5bef76a5b56386f9c38d5a17fbfed0c425"" from: ""0x9fc080feacc3c9c7620d2e0618d4c35433e6f626"" to: ""0x81754d2bbb367ca0951c7997254d568fab9adc43"" tokenSymbol: ""MOVR"" value: ""0.06328014099337265""","hash: ""0x45e439599af6de527fb220e160731e9f90cb384365f1b7e65e2e018305ae4288"" from: ""0x62a14d57f12b23e8e3acfd64c4dd65d30503e7fd"" to: ""0xd568d02b3b876ee2b4567dce2efb9d27379f0568"" tokenSymbol: ""MOVR"" value: ""0.04096018""","hash: ""0x7382891425429618174a0482d985d0014a2d339ab657913c11d7d39cc9a1d0be"" from: ""0x5995fcff23f84bbb21a922658cfdcb366cf204e9"" to: ""0x9ad436b7bb3b3818e966144bfc598c260c8de7c8"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0xc3b6796fb482b96df7870a127dfa35035b17feec9d0553dda9c92c46036b35fd"" from: ""0x721c7fffe9ac426a028e616677811f755fa99eba"" to: ""0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0"" tokenSymbol: ""MOVR"" value: ""0.006690697454633637""","hash: ""0x60cdb1283ce084978478b653167371f767b82c7d3e21e324d324023ab49a4acc"" from: ""0x543af3018cfa6f325adc8a338268c5ac537de11f"" to: ""0xfa462604423a11f0e02fc1d52bd931d38818e2db"" tokenSymbol: ""MOVR"" value: ""0.50327071"""
"hash: ""0xa223b151e1f403e8516f33321a5e5f92dca32097c96a220ead3cbfbcef5ff373"" from: ""0xb94fa6419f7a64a23da156600dba562d6d50d6f4"" to: ""0x05096a104f21c18051be1d004ae6ddce931a0f5e"" tokenSymbol: ""MOVR"" value: ""0.081560452""","hash: ""0x6ae6b95b154e4559a6da045be092e24a8ee4394ae3c46dc71a421af446d795f8"" from: ""0xe681d79133947a421bcab3e631cc42d30460af54"" to: ""0x03bd67adee119b12ccc7c463d1e9e9ced9997dde"" tokenSymbol: ""MOVR"" value: ""0.099580965""","hash: ""0x78c9a8bb55aaa207efb4a5026431023c539d6a4f9da596337d399dc9145708d5"" from: ""0x3ded7774389465aa7726c2637b071ca0aaab3736"" to: ""0xa896ea6bfe88a6fc0965ea58a4723f69010afc24"" tokenSymbol: ""MOVR"" value: ""0.0890277""","hash: ""0x3f91443f57f27b258fccd3e6b0da63872ceb7ed662dcb142ec871b2d41483f67"" from: ""0x5ee7e80e0c2ceb690c567aca7761c7118101c8af"" to: ""0x4b881b87ee88754e0023957aad7bf9e4d2fe0d96"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0x3ec5b295e07a87b4b734a9aa5e397f2cf5f1ac18de4ddc049eb765f2ab12a581"" from: ""0x538bc2c4152a3a6fd4ed6353e9be22f56994539e"" to: ""0xbc40673de7227ef249a32db7a9339aa361083cf9"" tokenSymbol: ""MOVR"" value: ""0.2986555675""","hash: ""0xb64036745b2050ea7b72449e13ab4cf59d9634355feb865d58c2311802683289"" from: ""0x107b5dccb860d8af74c12d32a4e1e17783f10442"" to: ""0x5d24ca5564d6dd6989c7d2a4534ff4305970e082"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0xde91a7ddf67f362e7f94362f177a03bc2ec2dc4c233a6d776a12802cdbf46252"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0x3c7d5bb537abae440e0abe552342f422a4b1e6c1"" tokenSymbol: ""MOVR"" value: ""0.0""","hash: ""0xd53e5b4cddf34fd79b5af591e14c6648531627fe33335bd803ee28edd1d08250"" from: ""0x81754d2bbb367ca0951c7997254d568fab9adc43"" to: ""0x5b0d34a235f52b322f8345ec07c8210a633477cd"" tokenSymbol: ""MOVR"" value: ""0.06312345999337264""","hash: ""0x7dd640873e45ae28e966bd9c94f523a2717237b5a6301d4959c741b24f6a8f0a"" from: ""0xd568d02b3b876ee2b4567dce2efb9d27379f0568"" to: ""0xd5a1f150a079c6cbb73a7bd585c7362efff13a5f"" tokenSymbol: ""MOVR"" value: ""0.04046978""","hash: ""0xd6d3a23329adf25c47561dd5499dde822949b2343946c33f4c6cd68a159c56e0"" from: ""0x5995fcff23f84bbb21a922658cfdcb366cf204e9"" to: ""0xb91e8c6d109802965af67950ec13d7bae8495408"" tokenSymbol: ""MOVR"" value: ""0.01""","hash: ""0x021d0cd8ab8d323c5112341361c2a627f78dd994db1441dc40e3476a4a5c122e"" from: ""0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0"" to: ""0x721c7fffe9ac426a028e616677811f755fa99eba"" tokenSymbol: ""MOVR"" value: ""0.003095486254633637""","hash: ""0xde3aaa4e8a4a9fa5dca4c8e1a429ac59fe01f45ad7a59ac907f9dbd91965e5d2"" from: ""0xfa462604423a11f0e02fc1d52bd931d38818e2db"" to: ""0xbbbbe1c7054b2e579c7e5b7017d2f86d3ecbefa4"" tokenSymbol: ""MOVR"" value: ""0.503189414"""
